rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
182,"spotify:track:25oOaleife6E2MIKmFkPvg","Young Thug, Future","Relationship (feat. Future)","Atlantic Records",53,159,288,"216758"
183,"spotify:track:4gB7HrYHbJVJ5RFOjxmoq4","Luke Combs","One Number Away","River House Artists/Columbia Nashville",155,157,12,"215597"
184,"spotify:track:4VmcVEuTlYnWcc6QksaLyw","DJ ESCO, Future, Rich The Kid, Young Thug","Xotic (feat. Future, Rich The Kid & Young Thug)","Epic",184,-1,1,"215088"
185,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",75,-1,181,"214845"
186,"spotify:track:3hBBKuWJfxlIlnd9QFoC8k","Maroon 5, SZA","What Lovers Do (feat. SZA)","Interscope Records*",7,177,213,"214459"
187,"spotify:track:4LiMQ6G9n84rDUBs9wtwz6","Jordan Davis","Singles You Up","MCA Nashville",141,156,21,"213603"
188,"spotify:track:3DXncPQOG4VBw3QHh3S817","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","Epic/We The Best",2,-1,326,"212948"
189,"spotify:track:1e1JKLEDKP7hEQzJfNAgPl","Playboi Carti","Magnolia","AWGE Label",10,165,344,"212364"
190,"spotify:track:06gD2ZtK3Dzc1BYqWExQJJ","Chris Stapleton","Broken Halos","Mercury Nashville",144,166,9,"212230"
191,"spotify:track:630sXRhIcfwr2e4RdNtjKN","Zac Efron, Zendaya","Rewrite The Stars","Atlantic Records",16,162,94,"211712"
192,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",178,181,12,"211018"
193,"spotify:track:2xGjteMU3E1tkEPVFBO08U","Keala Settle, The Greatest Showman Ensemble","This Is Me","Atlantic Records",37,164,94,"209946"
194,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",4,178,446,"209868"
195,"spotify:track:3OnOomd79OjqSYHchCQ6ht","Migos, Post Malone","Notice Me","Quality Control Music, LLC",16,139,64,"207898"
196,"spotify:track:4OBZT9EnhYIV17t4pGw7ig","H.E.R., Daniel Caesar","Best Part (feat. Daniel Caesar)","MBK Entertainment/RCA Records",127,182,49,"205921"
197,"spotify:track:6Ew9OKNC9uoL6xJSii8whk","Smokepurpp, Murda Beatz, Lil Yachty, Offset","Do Not Disturb (feat. Lil Yachty & Offset)","Alamo",197,-1,1,"205839"
198,"spotify:track:6tvQzeCPwOytDlBYCIOY0n","Jax Jones, Ina Wroldsen","Breathe (feat. Ina Wroldsen)","Polydor Records",122,152,22,"204565"
199,"spotify:track:11GGSyTB8cS9TgONHBOhEX","Madison Beer","Home with You","Access Records",145,154,5,"204187"
200,"spotify:track:7F3uo3304R2CTvOseU3H7u","Imagine Dragons","Whatever It Takes","Kid Ina Korner / Interscope",42,186,74,"204168"
